idsc-10a_20190430.bam.stats	reads_mapped:	25435092
idsc-06b_20190430.bam.stats	reads_mapped:	28866066
idsc-10p_20190430.bam.stats	reads_mapped:	29376271
idsc-06c_20190430.bam.stats	reads_mapped:	30601782
idsc-07b_20190430.bam.stats	reads_mapped:	32102642
idsc-07p_20190430.bam.stats	reads_mapped:	33722785
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_mapped:	34319137
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_mapped:	39506648
idsc-06a_20190430.bam.stats	reads_mapped:	41614986
idsc-13a_20190430.bam.stats	reads_mapped_and_paired:	16501346	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-07a_20190430.bam.stats	reads_mapped_and_paired:	16537524	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-13b_20190430.bam.stats	reads_mapped_and_paired:	17171650	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-13p_20190430.bam.stats	reads_mapped_and_paired:	18472550	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-10c_20190430.bam.stats	reads_mapped_and_paired:	22200422	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-06p_20190430.bam.stats	reads_mapped_and_paired:	24334542	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-10a_20190430.bam.stats	reads_mapped_and_paired:	25375174	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-06b_20190430.bam.stats	reads_mapped_and_paired:	28790382	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-10p_20190430.bam.stats	reads_mapped_and_paired:	29306706	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-06c_20190430.bam.stats	reads_mapped_and_paired:	30526544	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-07b_20190430.bam.stats	reads_mapped_and_paired:	32028068	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-07p_20190430.bam.stats	reads_mapped_and_paired:	33636180	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_mapped_and_paired:	34236082	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_mapped_and_paired:	39406424	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-06a_20190430.bam.stats	reads_mapped_and_paired:	41509182	#_paired-end_technology_bit_set_+_both_mates_mapped
idsc-13p_20190430.bam.stats	reads_MQ0:	1055536	#_mapped_and_MQ=0
idsc-13b_20190430.bam.stats	reads_MQ0:	1092206	#_mapped_and_MQ=0
idsc-06p_20190430.bam.stats	reads_MQ0:	1309367	#_mapped_and_MQ=0
idsc-10c_20190430.bam.stats	reads_MQ0:	1354863	#_mapped_and_MQ=0
idsc-10a_20190430.bam.stats	reads_MQ0:	1494647	#_mapped_and_MQ=0
idsc-06c_20190430.bam.stats	reads_MQ0:	1617778	#_mapped_and_MQ=0
idsc-06b_20190430.bam.stats	reads_MQ0:	1678470	#_mapped_and_MQ=0
idsc-10p_20190430.bam.stats	reads_MQ0:	1792603	#_mapped_and_MQ=0
idsc-07p_20190430.bam.stats	reads_MQ0:	1866565	#_mapped_and_MQ=0
idsc-07b_20190430.bam.stats	reads_MQ0:	1997401	#_mapped_and_MQ=0
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_MQ0:	2038729	#_mapped_and_MQ=0
idsc-06a_20190430.bam.stats	reads_MQ0:	2197009	#_mapped_and_MQ=0
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_MQ0:	2340434	#_mapped_and_MQ=0
idsc-13a_20190430.bam.stats	reads_MQ0:	893848	#_mapped_and_MQ=0
idsc-07a_20190430.bam.stats	reads_MQ0:	950621	#_mapped_and_MQ=0
idsc-13a_20190430.bam.stats	reads_paired:	16613120	#_paired-end_technology_bit_set
idsc-07a_20190430.bam.stats	reads_paired:	16683466	#_paired-end_technology_bit_set
idsc-13b_20190430.bam.stats	reads_paired:	17266964	#_paired-end_technology_bit_set
idsc-13p_20190430.bam.stats	reads_paired:	18577720	#_paired-end_technology_bit_set
idsc-10c_20190430.bam.stats	reads_paired:	22378108	#_paired-end_technology_bit_set
idsc-06p_20190430.bam.stats	reads_paired:	24483580	#_paired-end_technology_bit_set
idsc-10a_20190430.bam.stats	reads_paired:	25536836	#_paired-end_technology_bit_set
idsc-06b_20190430.bam.stats	reads_paired:	29018584	#_paired-end_technology_bit_set
idsc-10p_20190430.bam.stats	reads_paired:	29493224	#_paired-end_technology_bit_set
idsc-06c_20190430.bam.stats	reads_paired:	30718604	#_paired-end_technology_bit_set
idsc-07b_20190430.bam.stats	reads_paired:	32250164	#_paired-end_technology_bit_set
idsc-07p_20190430.bam.stats	reads_paired:	33857204	#_paired-end_technology_bit_set
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_paired:	34564768	#_paired-end_technology_bit_set
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_paired:	39831504	#_paired-end_technology_bit_set
idsc-06a_20190430.bam.stats	reads_paired:	41815622	#_paired-end_technology_bit_set
idsc-13a_20190430.bam.stats	reads_properly_paired:	16376664	#_proper-pair_bit_set
idsc-07a_20190430.bam.stats	reads_properly_paired:	16417472	#_proper-pair_bit_set
idsc-13b_20190430.bam.stats	reads_properly_paired:	17033062	#_proper-pair_bit_set
idsc-13p_20190430.bam.stats	reads_properly_paired:	18331440	#_proper-pair_bit_set
idsc-10c_20190430.bam.stats	reads_properly_paired:	22034100	#_proper-pair_bit_set
idsc-06p_20190430.bam.stats	reads_properly_paired:	24148914	#_proper-pair_bit_set
idsc-10a_20190430.bam.stats	reads_properly_paired:	25195438	#_proper-pair_bit_set
idsc-06b_20190430.bam.stats	reads_properly_paired:	28576610	#_proper-pair_bit_set
idsc-10p_20190430.bam.stats	reads_properly_paired:	29095996	#_proper-pair_bit_set
idsc-06c_20190430.bam.stats	reads_properly_paired:	30306148	#_proper-pair_bit_set
idsc-07b_20190430.bam.stats	reads_properly_paired:	31812670	#_proper-pair_bit_set
idsc-07p_20190430.bam.stats	reads_properly_paired:	33387248	#_proper-pair_bit_set
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_properly_paired:	34012040	#_proper-pair_bit_set
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_properly_paired:	39157496	#_proper-pair_bit_set
idsc-06a_20190430.bam.stats	reads_properly_paired:	41209396	#_proper-pair_bit_set
idsc-06a_20190430.bam.stats	reads_QC_failed:	0
idsc-06b_20190430.bam.stats	reads_QC_failed:	0
idsc-06c_20190430.bam.stats	reads_QC_failed:	0
idsc-06p_20190430.bam.stats	reads_QC_failed:	0
idsc-07a_20190430.bam.stats	reads_QC_failed:	0
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_QC_failed:	0
idsc-07b_20190430.bam.stats	reads_QC_failed:	0
idsc-07p_20190430.bam.stats	reads_QC_failed:	0
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_QC_failed:	0
idsc-10a_20190430.bam.stats	reads_QC_failed:	0
idsc-10c_20190430.bam.stats	reads_QC_failed:	0
idsc-10p_20190430.bam.stats	reads_QC_failed:	0
idsc-13a_20190430.bam.stats	reads_QC_failed:	0
idsc-13b_20190430.bam.stats	reads_QC_failed:	0
idsc-13p_20190430.bam.stats	reads_QC_failed:	0
idsc-10a_20190430.bam.stats	reads_unmapped:	101744
idsc-06c_20190430.bam.stats	reads_unmapped:	116822
idsc-10p_20190430.bam.stats	reads_unmapped:	116953
idsc-10c_20190430.bam.stats	reads_unmapped:	118815
idsc-07p_20190430.bam.stats	reads_unmapped:	134419
idsc-07b_20190430.bam.stats	reads_unmapped:	147522
idsc-06b_20190430.bam.stats	reads_unmapped:	152518
idsc-06a_20190430.bam.stats	reads_unmapped:	200636
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_unmapped:	245631
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_unmapped:	324856
idsc-13b_20190430.bam.stats	reads_unmapped:	57886
idsc-13p_20190430.bam.stats	reads_unmapped:	62500
idsc-13a_20190430.bam.stats	reads_unmapped:	71624
idsc-06p_20190430.bam.stats	reads_unmapped:	92086
idsc-07a_20190430.bam.stats	reads_unmapped:	99130
idsc-13a_20190430.bam.stats	sequences:	16613120
idsc-07a_20190430.bam.stats	sequences:	16683466
idsc-13b_20190430.bam.stats	sequences:	17266964
idsc-13p_20190430.bam.stats	sequences:	18577720
idsc-10c_20190430.bam.stats	sequences:	22378108
idsc-06p_20190430.bam.stats	sequences:	24483580
idsc-10a_20190430.bam.stats	sequences:	25536836
idsc-06b_20190430.bam.stats	sequences:	29018584
idsc-10p_20190430.bam.stats	sequences:	29493224
idsc-06c_20190430.bam.stats	sequences:	30718604
idsc-07b_20190430.bam.stats	sequences:	32250164
idsc-07p_20190430.bam.stats	sequences:	33857204
idsc-07a_bd_exo_mseq_20190424.bam.stats	sequences:	34564768
idsc-07p_bd_exo_mseq_20190424.bam.stats	sequences:	39831504
idsc-06a_20190430.bam.stats	sequences:	41815622
idsc-06b_20190430.bam.stats	total_first_fragment_length:	1102706192	#_ignores_clipping
idsc-10p_20190430.bam.stats	total_first_fragment_length:	1120742512	#_ignores_clipping
idsc-06c_20190430.bam.stats	total_first_fragment_length:	1167306952	#_ignores_clipping
idsc-07b_20190430.bam.stats	total_first_fragment_length:	1225506232	#_ignores_clipping
idsc-07p_20190430.bam.stats	total_first_fragment_length:	1286573752	#_ignores_clipping
idsc-07a_bd_exo_mseq_20190424.bam.stats	total_first_fragment_length:	1304344366	#_ignores_clipping
idsc-07p_bd_exo_mseq_20190424.bam.stats	total_first_fragment_length:	1503159673	#_ignores_clipping
idsc-06a_20190430.bam.stats	total_first_fragment_length:	1588993636	#_ignores_clipping
idsc-13a_20190430.bam.stats	total_first_fragment_length:	631298560	#_ignores_clipping
idsc-07a_20190430.bam.stats	total_first_fragment_length:	633971708	#_ignores_clipping
idsc-13b_20190430.bam.stats	total_first_fragment_length:	656144632	#_ignores_clipping
idsc-13p_20190430.bam.stats	total_first_fragment_length:	705953360	#_ignores_clipping
idsc-10c_20190430.bam.stats	total_first_fragment_length:	850368104	#_ignores_clipping
idsc-06p_20190430.bam.stats	total_first_fragment_length:	930376040	#_ignores_clipping
idsc-10a_20190430.bam.stats	total_first_fragment_length:	970399768	#_ignores_clipping
idsc-06b_20190430.bam.stats	total_last_fragment_length:	1102706192	#_ignores_clipping
idsc-10p_20190430.bam.stats	total_last_fragment_length:	1120742512	#_ignores_clipping
idsc-06c_20190430.bam.stats	total_last_fragment_length:	1167306952	#_ignores_clipping
idsc-07b_20190430.bam.stats	total_last_fragment_length:	1225506232	#_ignores_clipping
idsc-07p_20190430.bam.stats	total_last_fragment_length:	1286573752	#_ignores_clipping
idsc-07a_bd_exo_mseq_20190424.bam.stats	total_last_fragment_length:	1304311667	#_ignores_clipping
idsc-07p_bd_exo_mseq_20190424.bam.stats	total_last_fragment_length:	1503135150	#_ignores_clipping
idsc-06a_20190430.bam.stats	total_last_fragment_length:	1588993636	#_ignores_clipping
idsc-13a_20190430.bam.stats	total_last_fragment_length:	631298560	#_ignores_clipping
idsc-07a_20190430.bam.stats	total_last_fragment_length:	633971708	#_ignores_clipping
idsc-13b_20190430.bam.stats	total_last_fragment_length:	656144632	#_ignores_clipping
idsc-13p_20190430.bam.stats	total_last_fragment_length:	705953360	#_ignores_clipping
idsc-10c_20190430.bam.stats	total_last_fragment_length:	850368104	#_ignores_clipping
idsc-06p_20190430.bam.stats	total_last_fragment_length:	930376040	#_ignores_clipping
idsc-10a_20190430.bam.stats	total_last_fragment_length:	970399768	#_ignores_clipping
idsc-13a_20190430.bam.stats	total_length:	1262597120	#_ignores_clipping
idsc-07a_20190430.bam.stats	total_length:	1267943416	#_ignores_clipping
idsc-13b_20190430.bam.stats	total_length:	1312289264	#_ignores_clipping
idsc-13p_20190430.bam.stats	total_length:	1411906720	#_ignores_clipping
idsc-10c_20190430.bam.stats	total_length:	1700736208	#_ignores_clipping
idsc-06p_20190430.bam.stats	total_length:	1860752080	#_ignores_clipping
idsc-10a_20190430.bam.stats	total_length:	1940799536	#_ignores_clipping
idsc-06b_20190430.bam.stats	total_length:	2205412384	#_ignores_clipping
idsc-10p_20190430.bam.stats	total_length:	2241485024	#_ignores_clipping
idsc-06c_20190430.bam.stats	total_length:	2334613904	#_ignores_clipping
idsc-07b_20190430.bam.stats	total_length:	2451012464	#_ignores_clipping
idsc-07p_20190430.bam.stats	total_length:	2573147504	#_ignores_clipping
idsc-07a_bd_exo_mseq_20190424.bam.stats	total_length:	2608656033	#_ignores_clipping
idsc-07p_bd_exo_mseq_20190424.bam.stats	total_length:	3006294823	#_ignores_clipping
idsc-06a_20190430.bam.stats	total_length:	3177987272	#_ignores_clipping
